,index,product_id,reviewer,reviewer_rank,specialist,user_score,on_off,review,help,year,month,day,ÀâÆ¼,Æ®·¯ºí,°¢Áú,ÄðÅæ,°Ç¼º,all,Åº·Â,¹Ì¹é,Áö¼º,¿úÅæ,¹Î°¨¼º,¾ÆÅäÇÇ,º¹ÇÕ¼º,¸ð°ø,ÁÖ¸§,ºí·¢Çìµå,´ÙÅ©¼­Å¬,º¸½À·Â,²öÀûÀÓ,Çâ,¹ß¸²¼º,Áö¼Ó·Â,¼¼Á¤·Â,ÀÚ±Øµµ
583,583,A000000173728,¾ð¿Ë,0,0,5,0,¿¡½ºÆ®¶ó´Â ¼ººÐ°ú Á¦ÇüÀ» ¹Ï°í »ç´Â ºê·£µå¶ó ÁÁ¾ÆÇÕ´Ï´Ù. ¿ª½Ã³ª ÇÚµåÅ©¸²°ú ¸³¹ã ¸ðµÎ ±ò²ûÇÏ°í ¹ß¸²¼ºÀÌ ÁÁÀº Á¦Ç°ÀÌ¾ú½À´Ï´Ù. µÑ ´Ù ¹«ÇâÀÌ°í ¸³¹ãÀº Åõ¸íÇØ¼­ ³²ÀÚºÐµé¿¡°Ôµµ ÃßÃµÇÕ´Ï´Ù. ¼±¹°·Î ÁÖ±â ÁÁÀº Á¦Ç°ÀÌ¶ó°í »ý°¢ÇÕ´Ï´Ù. ÆÐÅ°Áöµµ ±ò²ûÇØ¼­ È¸»ç¿¡¼­ ¾²±âµµ µü ÁÁ¾Æ¿ä!!,0,2022,11,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
584,584,A000000173728,zzb****,0,0,5,0,"¿¡½ºÆ®¶ó ¸³¹ã ³Ê¹«ÁÁ³×¿ä¤¾
ÇÚµå·Î¼Çµµ ÁÁÁö¸¸ ¸³¹ãÀº ¹ß¸²¼ºµµ ÁÁ°í 
¾îÂî³ª ÃËÃËÇÑÁö¤¾ Àû´çÇÑ À¯ºÐ°¨ÀÌ  ¿À·¡ Áö¼ÓµÇ´Â ´À³¦!! ¿Ã¸®ºê¿µ¸ÅÀå¼­ ¼¼ÀÏÇÏ±æ·¡ ¹Ì¸® Ãß°¡±¸¸Å±îÁö ÇØ³ù¾î¿ä ¤¾
¸î³âµ¿¾È Âß »ç¿ëÇÏ´ø Á¦Ç°ÀÌ ÀÖÁö¸¸ ÀÌ¹ø¿¡  ¿¡½ºÆ®¶ó·Î ¹Ù²å³×¿ä¤¾ °­ÃßÀÔ´Ï´Ù¤¾",0,2022,11,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
585,585,A000000173728,²ôÀû²ôÀû,0,0,5,0,Àú ¿¡½ºÆ®¶ó ±âÃÊ ÇÏ³ªµµ ºüÁü¾øÀÌ ´Ù »ç¿ëÇØºÃ°í ¿¡¼¾½º¶û Æ¯È÷ Å©¸²Àº ³Ê¹« ÁÁ¾Æ¼­ ¹ú½á ¸îÅëÀ» ºñ¿ü´ÂÁö ¸ð¸¦¸¸Å­ ¿¡½ºÆ®¶ó ÁÁ¾ÆÇØ¿ä Ã³À½¿¡ ¿¡½ºÆ®¶ó Å©¸² »ç¿ëÇÏ°í ³Ê¹« ÁÁ¾Æ¼­ ÇÚµåÅ©¸²ÀÌ¶û ¸³¹ãµµ ³ª¿À¸é ÁÁ°Ú´Ù°í »ý°¢Çß´Âµ¥ ³ª¿Í¼­ ³Ê¹« ½Å±âÇÏ°í Çàº¹Çß¾î¿ä ±¸¸ÅÇÏ·Á°í Çß´Âµ¥ ¿î ÁÁ°Ô ÀÌº¥Æ® ´çÃ·À¸·Î »ç¿ëÇØºÃ¾î¿ä ¼ÖÁ÷È÷ ¸³¹ãÀº Á¶±Ý ¾Æ½¬¿î Á¡ÀÌ ¸¹¾Ò¾î¿ä Á¦Ç°ÀÌ º°·ÎÀÎ °Ç ¾Æ´Ñµ¥ Æ¯º°È÷ ÁÁÀº °Ç Àß ¸ð¸£°Ú¾î¼­ ¾Æ½±Áö¸¸ ÇÚµåÅ©¸²Àº ÁÁ¾Æ¿ä Èí¼öµµ ºü¸£°í ²öÀûÀÓµµ ¾ø¾î¼­ °¡Áö°í ´Ù´Ï¸é¼­ Àß »ç¿ëÇß¾î¿ä ¿ø·¡ Á¤ÂøÇß´ø ÇÚµåÅ©¸²ÀÌ ÀÖ¾î¼­ Àç±¸¸Å´Â ¾ÆÁ÷ Àß ¸ð¸£°ÚÁö¸¸ ¿¡½ºÆ®¶óµµ ³ª»ÚÁö ¾Ê¾Æ¼­ Á¶±Ý ´õ »ç¿ëÇØº¸°í ´ÜÁ¡ ¾øÀ¸¸é µÎ Á¦Ç° ¹ø°¥¾Æ°¡¸é¼­ »ç¿ëÇÒ °Í °°¾Æ¿ä,0,2022,11,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
586,586,A000000173728,chryxanxemum,0,0,5,0,"Çâ : ¹«ÇâÀÌ¶ó ÁÁ¾Ò¾î¿ä
¹ß¸²¼º : ¸³¹ã; ³Ê¹« ²öÀûÀÌÁöµµ ¾Ê°í ¹«¸£Áöµµ ¾Ê°í µü Àû´çÇÑ Á¦ÇüÀÌ¿¡¿ä. ÇÚµå Å©¸²; Á¤¸» Èí¼ö°¡ ºü¸£°í ³Ê¹« ²öÀûÀÌÁö ¾Ê¾Æ¿ä!

?? ¼ÕÀÌ ¾ÆÁÖ¾ÆÁÖ °ÇÁ¶ÇÏ½Å ºÐµéÀº ºÎÁ·ÇÏ½Ç ¼öµµ ÀÖÀ» °Í °°Àºµ¥ ¿Ü¿¡ ´Ù¸¥ ºÐµéÀº ¾ÆÁÖ ¸¸Á·ÇÏ½Ç °Í °°¾Æ¿ä. Àç±¸¸Å ÀÇ»ç ÀÖ½À´Ï´ç",0,2022,11,8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
587,587,A000000173728,¹ÐÅ©¸¾,0,0,5,0,"¿Ã¶óÀÌºê Æ¼ÄÏÆÃÀ¸·Î Ã¼ÇèÇÏ°Ô µÇ¾ú¾î¿ä.

Æò»ó½Ã¿¡µµ ¿¡½ºÆ®¶ó Á¦Ç° ¾Ö¿ëÇÏ´Âµ¥ Á¤¸» ±âºÐ ÁÁ´õ¶ó±¸¿ä.
¼ÕÀÌ °ÇÁ¶ÇÑ ÆíÀÌ¶ó ÇÚµåÅ©¸² ¼ö½Ã·Î ¹ß¶óÁà¿ä.

¹ß¸²¼ºÀº ºÎµå·´°í º¸½À·Â ÁÁÁö¸¸ ÀÜ¿©°¨ÀÌ ¾à°£ ÀÖ¾î¿ä. 
º¸½À ¼ººÐ ¶§¹®ÀÎÁö ¾à°£ ¿ÀÀÏ¸® ÇÏ°Ô ´À²¸Áö´õ¶ó±¸¿ä. 
¾à°£ ÅÓÅÓÇÔÀÌ ÀÖ¾î¿ä. ±× Á¡ ¸»°í´Â ¸¸Á·½º·´½À´Ï´Ù.

Á¦ÇüÀº Å©¸² °°Áö¸¸ °¡º±°í ÇâÀº ¹«ÇâÀÌ¶ó ÀÚ±ØÀûÀÌÁö ¾Ê¾Æ ÁÁ¾Æ¿ä.

¸³¹ã ¿ª½Ã ¹«ÇâÀÌ¶ó ³Ê¹« ¸¸Á·½º·´°í ¹Ù¸£°í 1½Ã°£ Á¤µµ´Â ÃËÃËÇÏ°Ô À¯ÁöµÅ¿ä. 
»çÀÌÁîµµ µü ÁÁ°í °¡¹æ¿¡ ³Ö°í´Ù´Ï±â ÁÁ¾Æ¿ä.
Á¦Ç° µðÀÚÀÎµµ ³Ê¹« ±ò²ûÇÏ´õ¶ó±¸¿ä.

ÆÐÅ°Áö°¡ ³Ê¹« ÀÌ»µ ÁÖº¯ ºÐµé¿¡°Ô ¼±¹°ÇÏ¼Åµµ ÁÁÀ» °Í °°½À´Ï´Ù. ¼±¹°¿ëÀ¸·Î ÃßÃµµå¸³´Ï´Ù. Àß ¾µ°Ô¿ä.",0,2022,11,8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
588,588,A000000173728,jes****,0,0,5,0,"¿Ã¿µÃ¼Çè´ÜÀ¸·Î ¹Þ¾Æº¸°Ô µÇ¾ú´Âµ¥ °á·ÐºÎÅÍ ¾ê±âÇÏ¸é Àç±¸¸ÅÀÇ»ç°¡ ÀÖÀ» Á¤µµ·Î ¸¶À½¿¡ µé¾ú½À´Ï´Ù!
ÇÚµåÅ©¸²Àº Å©¸®¹ÌÇÏÁö¸¸ ¹«°ÌÁö ¾Ê°í Èí¼ö°¡ »¡¶ó¼­ ÁÁ¾Ò¾î¿ä. º¸½À·Âµµ ´ç¿¬È÷ ÁÁ°í¿ä. °¡²û ¹Ù¸£°í ³ª¸é °Ñµµ´Â ´À³¦ÀÌ µå´Â ÇÚµåÅ©¸²ÀÌ ÀÖ´Âµ¥ ÀÌ°Å´Â ÀüÇô ±×·± ´À³¦ÀÌ ¾Èµé¾ú¾î¿ä! ±×¸®°í ÇâÀÌ ¾ø´Â ÆíÀÌ¶ó ¾ðÁ¦ ¾îµð¼­µç ºÎ´ã¾øÀÌ ¹Ù¸£±â ÁÁ¾Æ¿ä :)
¸³¹ãµµ º¸½À·Â ÁÁ°í ¹Ù¸£°í ³ª¸é ¸Å²öÇÏ°í ÃËÃËÇØÁö´Â ´À³¦ÀÌ¶ó ÀÚÁÖ ¼ÕÀÌ °¡¿ä. ¸³¹ã ¿ª½Ã °Ñµµ´Â ´À³¦¾øÀÌ ¹øµé°Å¸²¾øÀÌ µü ±ò²ûÇÑ ´À³¦ÀÔ´Ï´Ù. ÇÚµåÅ©¸²°ú ¸¶Âù°¡Áö·Î ÇâÀÌ ¾ø¾î¼­ »ç¿ëÇÏ±â¿¡ ºÎ´ãµµ ¾ø°í¿ä :) 
µÑ ´Ù »çÀÌÁî°¡ Å©Áö ¾Ê¾Æ¼­ ÈÞ´ë¿ëÀ¸·Îµµ ÁÁ°í, ¿äÁò °°Àº Ãß¿öÁö´Â ³¯¾¾¿¡ ¼±¹°¿ëÀ¸·Îµµ ±¦ÂúÀ» °Í °°´Ù´Â »ý°¢ÀÌ µé¾ú¾î¿ä. 
»ý°¢º¸´Ù ²Ï ¸¸Á·µµ°¡ ³ôÀº Á¦Ç°ÀÌ¾î¼­, ´Ù »ç¿ëÇÏ°í ³ª¸é Àç±¸¸ÅÇÒ °Í °°½À´Ï´Ù ~",0,2022,11,8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
589,589,A000000173728,megal6****,0,0,5,0,"Æò»ó ½Ã ÇÇºÎ°¡ °ÇÁ¶ÇÏ°í ÀÔ¼úµµ ÀÚÁÖ ÅÍ¼­ º¸½Àµµ ÁÁ°í ÀÚ±Øµµ ÀûÀº Á¦Ç°À» Ã£°í ÀÖ¾ú´Âµ¥ µü ¸Â´Â Á¦Ç° ¼¼Æ®¸¦ ½áº¼ ¼ö ÀÖ¾î¼­ ¸Å¿ì ÁÁ¾Ò½À´Ï´Ù. Æ¯È÷ È­ÀåÇ°Çâ¿¡ ¹Î°¨ÇÑ ÆíÀÎµ¥ ¹«ÇâÀÌ¶ó ´õ¿í ÁÁ¾Ò°í Ä¿¹ö·ÂÀÖ°Ô ¹ß¸®´Â ÇÚµå·Î¼Çµµ ¸¶À½¿¡ µé¾ú½À´Ï´Ù.
 ÇÇºÎ°¡ ¹Î°¨ÇÏ°í Çâ¿¡ ¿¹¹ÎÇÏ½Å ºÐµé¿¡°Ô´Â ²À ÃßÃµµå¸®°í ½Í³×¿ä.
 ¾Æ½¬¿î°Ç.. ¾çÀÌ ÀûÀº Á¤µµ³×¿ä. Ç°Áú Ãø¸é¿¡´Â ¸Å¿ì ¸¸Á·ÇÕ´Ï´Ù.",0,2022,11,8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
590,590,A000000173728,dhrkek****,0,0,5,0,"º´¿ø È­ÀåÇ° ºê·£µå¶ó ±×·±Áö ¹Î°¨¼º ÇÇºÎÀÎ Á¦°Ô Àß ¸Â³×¿ä~ ´ä´äÇÏÁö ¾Ê°í º¸½À·Â ÁÁ°í ÃËÃËÇØ¿ä, °Ü¿ïÃ¶ ÀÚ±Ø ¹Þ±â ½¬¿î ÇÇºÎ¿¡ µµ¿òÀÌ µÉ °Í °°¾Æ¿ä~ Àú´Â ÀÌ Á¦Ç° ¹Ù¸£°í °Ü¿ï ¾ß¿ÜÈ°µ¿¿¡ µµ¿ò ¹Þ°í ÀÖ¾î¿ä~~~",0,2022,11,8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
591,591,A000000173728,gusdk****,0,0,5,0,"*10¿ù ¿Ã¸®ºê¿µ ½Å»óÃ¼Çè´Ü¿¡ ´çÃ·µÅ¼­ Á¦Ç°À» ¹Þ¾Ò½À´Ï´Ù*

??ÆÐÅ°Áö
ÀÏ´Ü Á¦°¡ Ã³À½¿¡ µü ´«ÀÌ µé¾î¿Ô´ø ºÎºÐÀº ¹Ù·Î ¿¡½ºÆ®¶óÀÇ Á¦Ç°ÆÐÅ°Áö¿´¾î¿ä! »çÁøÃ³·³ ÇÚµåÅ©¸²°ú ¸³¹ã 2°³ Á¦Ç°ÀÌ ±âÇÁÆ® ¹Ú½º °°ÀÌ »ý±ä »óÀÚ¿¡ µü ³ª¶õÈ÷ ´ã°ÜÀÖ´Âµ¥ Àú ÆÐÅ°Áö ÀÚÃ¼¸¸À¸·Îµµ ¾à°£ »ó´ë¹æÇÑÅ× ±×´ë·Î ¼±¹°ÇØÁàµµ ±¦ÂúÀ» µíÇÏ°Ô ³Ê¹« ¿¹»Ú°í ±Í¿±°Ô Æ÷ÀåÀÌ µÇ¾îÀÖ´õ¶ó°í¿ä
À§¿¡ ±Í¿±°Ô ´Þ¶û ¸Å´Þ¸° ÆÄ¶õ»ö ²ö¸¶Àú ±Í¿©¿ò ±× ÀÚÃ¼¿´¾î¿ä ±×¸®°í ¹«¾ùº¸´Ù ¿¡½ºÆ®¶ó´Â ÆÐÅ°Áö¿¡ º¸Åë ÇÏ¾á»ö°ú ÆÄ¶õ»ö°¨À» ¸¹ÀÌ »ç¿ëÇØ¼­ÀÎÁö µü ºÃÀ» ¶§ ¹º°¡ Á¦Ç°ÀÌ ¹«ÇØÇÑ ¼ººÐ°ú ¿¹¹ÎÇÑ ÇÇºÎ¿¡µµ Àß ¾µ ¼ö ÀÖ´Â ¼øÇÑ ÀÌ¹ÌÁö¸¦ ¿¬»ó½ÃÄÑ¼­ ¹Ï°í »ç¿ëÇÒ ¼ö ÀÖ´Â ºê·£µå´Ù¶ó´Â »ý°¢ÀÌ µé¾î¿ä. °³ÀÎÀûÀ¸·Î ±ò²ûÇÑ ÀÌ¹ÌÁö¸¦ ¼±È£ÇÏ´Â »ç¶÷À¸·Î, ¿¡½ºÆ®¶óÀÇ ÆÐÅ°Áö¸¦ ¾ÆÁÖ ÁÁ¾ÆÇÕ´Ï´Ù.

?? Á¦Ç°
ÀÏ´Ü ¿¡½ºÆ®¶ó°¡ ÇÇºÎ°ú¿¡¼­µµ ¸¹ÀÌ »ç¿ëÇÏ´Â ºê·£µåÀÎ°Å ´Ùµé ¾Æ½Ã°í °è½Å°¡¿ä? ÀÌ ¸»Àº ¼ººÐÀÌ ¾ÆÁÖ ¼øÇÏ°í ÇÇºÎ¿¡ ÀüÇô ÇØ¸¦ ³¢Ä¡Áö ¾Ê´Â´Ù´Â°Çµ¥ Àúµµ ÇÇºÎ°ú¿¡¼­ ¿¡½ºÆ®¶ó¸¦ Ã³¹æ¹Þ¾Æ¼­ »ç¿ëÇß´ø ÀûÀÌ ÀÖ¾î¼­ Àß¾Æ´Âµ¥ Á¤¸» ¼øÇØ¼­ ¹Î°¨ÇÑ ÇÇºÎ¸¦ Áö´Ï½Å ºÐµéÀº ¿¡½ºÆ®¶ó ½ºÅ²ÄÉ¾î Á¦Ç°µéÀ» ÃßÃµµå¸³´Ï´Ù! ±×·±µ¥ ÀÌ¹ø¿£ ÆäÀÌ½º ÄÉ¾î Á¦Ç°»Ó¸¸¾Æ´Ï¶ó ÇÚµå¿Í ¸³±îÁö ¿¡½ºÆ®¶ó Á¦Ç°À» »ç¿ëÇÒ ¼ö ÀÖ¾î ÁÁÀº °æÇèÀ» Çß¾î¿ä!

1.ÇÚµåÅ©¸²
ÇÚµåÅ©¸²À» Á÷Á¢ »ç¿ëÇØº¸´Ï ÇâÀº ¿ì¸®°¡ ½ÃÁß¿¡¼­ ÈçÈ÷ »ç¿ëÇÏ´Â ÁøÇÑ ÇâÀ» Áö´Ñ Á¦Ç°Àº ¾Æ´Ï°í °ÅÀÇ ¹«Çâ¿¡ °¡±î¿î ÇâÀÔ´Ï´Ù ÀúÇÑÅ×´Â ¾Æ¿¹ ÇâÀÌ ¾È³ª´Â ¼öÁØÀº ¾Æ´Ñ °Í °°°í ¹«½¼ ³¡¿¡ ÆÛÁö´Â ÇâÀÌ ÀÖ´Âµ¥ ¾ÆÁÖ ¿¬ÇØ¼­ ÀüÇô °Å½½¸®Áöµµ ¾Ê°í ÀºÀºÇØ¼­ ÁÁ¾Ò¾î¿ä ÀÌ°Ô ¿¡½ºÆ®¶óÀÇ Å« ÀåÁ¡°°¾Æ¿ä
Á¦ÇüÀº ¹±ÀºÆíÀº ¾Æ´Ï°í ¾à°£ µÇÁ÷ÇÑ ¼öÁØÀÔ´Ï´Ù ±×·¸´Ù°í ¶Ç ¾öÃ» µÇÁ÷ÇÑ Á¦ÇüÀÌ ¾Æ´Ï¶ó ¼Õ¿¡ ÀßÆì¹Ù¸¦ ¼ö ÀÖ°í¿ä ¶Ç Èí¼ö·ÂÀÌ ÁÁ¾Æ ¹Ù¸¥ ÈÄ¿£ ¼ÕÀÌ ¸Çµé¸ÇµéÇÏ°Ô ¹Ù²î¾îÀÖ´Â°É º¸½Ç ¼ö ÀÖ¾î¿ä º¸½À·Â ÁÁÀº ·Î¼ÇÀ» ¹Ù¸£´Â ´À³¦ÀÌ¶ó ±Ý¹æ Èí¼öµÅ¼­ ²öÀû°Å¸²ÀÌ ÀüÇô¾ø½À´Ï´Ù 
¾î¶² Á¦Ç°Àº »ç¿ëÇÏ°í³ª¼­µµ ÇÑÂüÀ» ¼Õ¿¡ ±× ²öÀûÇÔÀÌ ¿À·¡ ³²¾ÆÀÖ¾îÂóÂóÇÒ ¶§°¡ ÀÖ´Âµ¥ ¿¡½ºÆ®¶ó´Â ±Ý¹æ Èí¼öµÇ´Ï±î ¹Ù¸£°í³ª¼­ ¾ó¸¶ ¾ÈµÅ¼­ ¼ÕÀ» »ç¿ëÇØµµ ÀüÇô ÂóÂóÇÏÁö ¾Ê¾Ò¾î¿ä

2. ¸³¹ã
Àú´Â °³ÀÎÀûÀ¸·Î ÇÚµåÅ©¸²µµ ³Ê¹« ÁÁ°í ¸¸Á·ÇßÁö¸¸ ÀÌ ¸³¹ãÀÌ Á¤¸» ¸¸Á·½º·¯¿ü¾î¿ä ±× ÀÌÀ¯´Â ÀÏ´ÜÀº º¸½À·ÂÀÌ Á¤¸» ³¡³»ÁØ´Ù´Â »ç½ÇÀÌ°í µÎ ¹øÂ°´Â ¹«ÇâÀÌ±â ¶§¹®ÀÔ´Ï´Ù
¸³¹ãÀº µÇ°Ô ¾ãÀ¸¸é¼­ ±ä ¸ð¾çÀÇ ÆÐÅ°Áö¶ó¼­ ÈÞ´ëÇÏ±â°¡ ÁøÂ¥ °£ÆíÇÏ°Ú±¸³ª¶ó´Â »ý°¢ÀÌ µé¾ú¾î¿ä µÎ²®°í Å« »çÀÌÁî°¡ ¾Æ´Ï¶ó¼­ °¡º±°Ô ¿ÜÃâÇÒ ¶§´Â ÀÌ°Å ÇÏ³ª¸é µÅ¼­ Æí¸®ÇÕ´Ï´Ù. ¾à°£ µÇÁ÷ÇÏÁö ¾ÊÀº ¹Ù¼¼¸°°°Àº ´À³¦ÀÌ¶ó º¸½À°¨µµ ÁÁ°í ÃËÃËÇØ¿ä 
ÀÔ¼úÀÌ ÀÚÁÖ °ÇÁ¶ÇØÁö½Ã´Â ºÐµé²² ÃßÃµµå¸³´Ï´Ù!
´õ ¾²°í½ÍÀºµ¥ ´õ ¸ø½á¼­ ¾Æ½±³×¿ä¤Ð",0,2022,11,8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
592,592,A000000173728,lo1ol****,0,0,5,0,"¸³¹äÀÌ¶û ÇÚµåÅ©¸² ¼¼Æ®°¡ ³Ñ ¿¹»Ú°Ô ³ª¿Â°Í°°¾Æ¿ä 
¹«ÇâÀÌ¶ó ¾î¸¥µéÇÑÅ× µå¸®±âµµ ÁÁ°í 
¸³¹ãµµ »ö¾øÀÌ ÃËÃËÇØ¼­ ³²³à¸ðµÎ ¾²±â ÁÁÀº°Í°°¾Æ¿ä 
°Ü¿ïÃ¶ °¡º­¿î ¼±¹°¿ëÀ¸·Î µü ÁÁÀºµí?? 

´Ù¸¸ Á¦°¡ ÀÌ ¸³¹ã¹Ù¸£°í ¸î³â¸¸¿¡ ÀÔ¼úÀÌ ÅÕ¾î¿ä¤Ð¤Ð 
Á¦°¡ Àúµµ¸ð¸£°Ô ¸Ô¾î¹ö·Á¼­ ±×·±°É±î¿ä?? 
ÇÏÁö¸¸ ¿©±â¼­ ±Ùµ¥ Áß¿äÇÑ°Ç!!!!
¹ß¶úÀ»¶§ ÀÌ»Û°Ç ¾öÃ»ÀÌ»µ¿ä¡¦!!!!!
¿¹»Û°Ô ³Ê¹« °­·ÂÇÏ°Ô ÀÌ»Þ´Ï´Ù¡¦ Á¤¸»¿¹»µ¿ä 
¶óÀÌºê¹æ¼Û¶§ ¹Ù¸£½Å°Å º¸°í ¿ÖÄÉÀÌ»Û°¡ Çß´Âµ¥ 
½ÇÁ¦·Î ½»½» ¹ß¶óµµ ÁøÂ¥ ÀÌ»Ú´õ¶ó±¸¿ä¡¦
´ëÃæ ¸³¹Ù¸£°í À§¿¡¹Ù¸£¸é ¾ÆÁÖ ÃËÃËÇØº¸¿©¿ä..!!!!

ÇÚµåÅ©¸²µµ ¸¾¿¡µé¾î¿ä 
¾Ç±â¸¦ ÇÏ´ÂÁö¶ó ¾È½áº» ÇÚµåÅ©¸²ÀÌ ¾ø´Ù½ÃÇÇ ½è´Âµ¥ 
¼øÇÑ°Ô È® ´À²¸Á®¿ä 
ÇÇºÎ°¡ ¹Î°¨ÇØ¼­ °£È¤ ¹Ù¸£¸é °¡·Á¿î ÇÚµåÅ©¸²µµ ÀÖ´Âµ¥ ÀÌ°Ç ÁøÂ¥ ¼øÇÑÁö ºÎµå·´°Ô ¹ß¸®°í ¸¾¿¡ ³Ñ µé¾î¿ä 
º¸½À·Âµµ ÁÁ°í ¸³¹ã ÇÚµåÅ©¸² µÑ´Ù ´ë¸¸Á·ÀÌ¿¹¿ë",0,2022,11,8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
593,593,A000000173728,be****,0,0,5,0,"±âÁ¸¿¡ ¿¡½ºÆ®¶ó ¾ÆÅäº£¸®¾î 365 Á¦Ç°À» Àß ¾²°í ÀÖ¾ú¾î¿ä. ±×·¯´Ù°¡ ¿ì¿¬È÷ ¶óÀÌºê ¹æ¼Û¿¡¼­ ¿¡½ºÆ®¶ó Á¦Ç°¶óÀÎ ÀÌº¥Æ® ÇÏ´Â °É º¸°í °í¹Î¾øÀÌ Âü¿©Çß´Âµ¥ ³Ê¹« ¿î ÁÁ°Ô µÆ¾î¿ä. 

¿¡½ºÆ®¶ó ¾ÆÅäº£¸®¾î¸¦ ¹Ï°í ÀÖ¾î¼­ ÇÚµåÅ©¸²µµ ´ç¿¬È÷ ÀÇ½É¾øÀÌ ÁÁÀ»°Å¶ó »ý°¢Çß½À´Ï´Ù.

ÇÚµåÅ©¸²Àº ÀÏ¹ÝÅ©¸²º¸´Ù´Â »ìÂ¦ ´õ ²Ù´öÇÔ?ÀÌ ÀÖ´Â °Í °°Áö¸¸ ±×·¡µµ Èí¼ö°¡ ÀßµÇ°í ºÎµå·¯¿î ´À³¦ÀÌ ÀÖ¾î¿ä. ¶§¸¶Ä§ °Ü¿ïÀÌ¶ó ¿ÏÀü Èí¼ö°¡ ¾Æ´Ñ »ìÂ¦ÀÇ À¯ºÐ±â°¡ ÀÖ¾î¼­ ´ú °ÇÁ¶ÇØ¿ä. °Ü¿ï¿¡ ¼Õµîµµ °¥¶óÁö´Â ¾Ç°Ç¼º¿¡°Õ ³Ê¹« ÁÁÀº Á¦Ç°ÀÔ´Ï´Ù. °­ÃßÇØ¿ä

ÀÔ¼úµµ °¢ÁúÀ» °ÅÀÇ ¸ÅÀÏ ´Þ°í »ì°í Æ´¸¸³ª¸é Âõ¾îÁ®¼­ ÇÇ°¡ ³ª´Â »ç¶÷À¸·Î¼­ ÀÌÁ¤µµÀÇ º¸½À·Â Ã£±â ½±Áö ¾ÊÀºµ¥ ³Ê¹« ¸¸Á·ÇÕ´Ï´Ù.
¹«ÇâÀÌ¶ó ³Ê¹« ÁÁ¾Æ¿ä. ¸³¹ã»ì ¶§ Çâ¿¡ µÇ°Ô ¹Î°¨Çß´ø »ç¶÷ÀÌ¶ó ¿Ïº®ÇÑ ¹«ÇâÀÌ¶ó ¾Æ¹«¶§³ª ½Ãµµ¾øÀÌ ¹Ù¸£±â ³Ê¹« ÁÁ¾Æ¿ä. ¾ÆÄ§¿¡ ÀÏ¾î³ª¸é º¸Åë ´Ù¸¥ ¸³¹ãÀº ½Ï Áõ¹ßÇØ¼­ ¸»¶óÀÖ¾î ´Ù½Ã °ÇÁ¶ÇØÁ® ÀÖ´Â °æ¿ì°¡ ¸¹Àºµ¥ ÀÌ°Ç ¾ÆÄ§¿¡µµ ÃËÃËÇØ¿ä. ¿©·¯¹ø µ¡¹ß¶óµµ ÅÓÅÓÇÔÀÌ ¾ø¾î¼­ Àç±¸¸Å ÀÇ»ç ÀÖ½À´Ï´Ù. °­ÃßÇØ¿ä!",0,2022,11,8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
