,product_id,product_name,imgpaths,brands,prices,rev_score,category1,category2,category3,r1s,r2s,r3s,r1_info1,r1_sf,r1_info2,r1_nor,r1_info3,r1_usf,r2_info1,r2_sf,r2_info2,r2_nor,r2_info3,r2_usf,r3_info1,r3_sf,r3_info2,r3_nor,r3_info3,r3_usf
393,A000000010462001,라로슈포제 유비데아 안뗄리오스 멜트인 크림 [수분],https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0001/A00000001046204ko.jpg?l=ko,라로슈포제,"35,000",4.8,더모 코스메틱,선케어,선크림/선로션,피부타입,발림성,자극도,건성에 좋아요,53%,복합성에 좋아요,43%,지성에 좋아요,4%,아주 만족해요,76%,보통이에요,24%,다소 아쉬워요,1%,자극없이 순해요,81%,보통이에요,19%,자극이 느껴져요,0%
394,A000000010461001,라로슈포제 유비데아 안뗄리오스 틴티드 크림 [톤보정],https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0001/A00000001046104ko.jpg?l=ko,라로슈포제,"35,000",4.6,더모 코스메틱,선케어,선크림/선로션,피부타입,발림성,자극도,건성에 좋아요,43%,복합성에 좋아요,51%,지성에 좋아요,6%,아주 만족해요,68%,보통이에요,30%,다소 아쉬워요,2%,자극없이 순해요,74%,보통이에요,26%,자극이 느껴져요,1%
395,A000000136546001,[단독기획] 셀퓨전씨 더마 릴리프 썬스크린 더블 기획 (35ml + 35ml),https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0013/A00000013654618ko.jpg?l=ko,셀퓨전씨,"27,900",4.7,더모 코스메틱,선케어,선크림/선로션,피부타입,발림성,자극도,건성에 좋아요,27%,복합성에 좋아요,63%,지성에 좋아요,10%,아주 만족해요,61%,보통이에요,37%,다소 아쉬워요,2%,자극없이 순해요,73%,보통이에요,27%,자극이 느껴져요,1%
396,A000000168719001,도미나스 다크스팟 컨트롤 앰플 선크림 50ml,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0016/A00000016871901ko.jpg?l=ko,도미나스,"28,000",0.0,더모 코스메틱,선케어,선크림/선로션,None,None,None,None,none,none,none,none,none,None,none,none,none,none,none,None,none,none,none,none,none
397,A000000168889001,피지오겔 레드수딩 AI 센서티브 UV 썬스크린 40ml 포켓몬 에디션(24종 뱃지 랜덤증정),https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0016/A00000016888903ko.jpg?l=ko,피지오겔,"30,000",4.8,더모 코스메틱,선케어,선크림/선로션,피부타입,발림성,자극도,건성에 좋아요,52%,복합성에 좋아요,48%,지성에 좋아요,0%,아주 만족해요,64%,보통이에요,36%,다소 아쉬워요,0%,자극없이 순해요,72%,보통이에요,28%,자극이 느껴져요,0%
398,A000000171334001,바이오더마 포토덤 크림 SPF50+ 40ml,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0017/A00000017133401ko.jpg?l=ko,바이오더마,"30,000",4.7,더모 코스메틱,선케어,선크림/선로션,피부타입,발림성,자극도,건성에 좋아요,69%,복합성에 좋아요,26%,지성에 좋아요,6%,아주 만족해요,60%,보통이에요,37%,다소 아쉬워요,3%,자극없이 순해요,77%,보통이에요,23%,자극이 느껴져요,0%
399,A000000170269001,닥터디퍼런트 더블 디펜스 선블록 40ml(2022리뉴얼),https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0017/A00000017026902ko.jpg?l=ko,닥터디퍼런트,"32,000",4.5,더모 코스메틱,선케어,선크림/선로션,피부타입,발림성,자극도,건성에 좋아요,26%,복합성에 좋아요,59%,지성에 좋아요,15%,아주 만족해요,62%,보통이에요,38%,다소 아쉬워요,0%,자극없이 순해요,76%,보통이에요,24%,자극이 느껴져요,0%
400,A000000174376001,[한정기획] 라로슈포제 유비데아 안뗄리오스 톤업 로지 30ml 기획 (+시카 밤 3ml+유비데아 로지 3ml),https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0017/A00000017437605ko.jpg?l=ko,라로슈포제,"35,000",4.8,더모 코스메틱,선케어,선크림/선로션,피부타입,발림성,자극도,건성에 좋아요,38%,복합성에 좋아요,56%,지성에 좋아요,7%,아주 만족해요,74%,보통이에요,26%,다소 아쉬워요,0%,자극없이 순해요,79%,보통이에요,21%,자극이 느껴져요,0%
401,A000000175452001,셀퓨전씨 레이저 썬스크린 100 35ml 1+1+1 어워즈 한정 기획,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0017/A00000017545204ko.jpg?l=ko,셀퓨전씨,"29,400",4.7,더모 코스메틱,선케어,선크림/선로션,피부타입,발림성,자극도,건성에 좋아요,23%,복합성에 좋아요,65%,지성에 좋아요,12%,아주 만족해요,62%,보통이에요,38%,다소 아쉬워요,1%,자극없이 순해요,70%,보통이에요,30%,자극이 느껴져요,1%
402,A000000168890001,피지오겔 DMT UV 썬쿠션 15G 포켓몬 에디션(24종 뱃지 랜덤증정),https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0016/A00000016889003ko.jpg?l=ko,피지오겔,"48,800",4.7,더모 코스메틱,선케어,선크림/선로션,피부타입,발림성,자극도,건성에 좋아요,35%,복합성에 좋아요,56%,지성에 좋아요,9%,아주 만족해요,63%,보통이에요,37%,다소 아쉬워요,1%,자극없이 순해요,75%,보통이에요,25%,자극이 느껴져요,0%
403,A000000168260001,[온가족선크림] 닥터디퍼런트 베리어 밸런스 선블록 40ml,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0016/A00000016826003ko.jpg?l=ko,닥터디퍼런트,"30,000",4.3,더모 코스메틱,선케어,선크림/선로션,피부타입,발림성,자극도,건성에 좋아요,35%,복합성에 좋아요,52%,지성에 좋아요,13%,아주 만족해요,68%,보통이에요,32%,다소 아쉬워요,0%,자극없이 순해요,77%,보통이에요,23%,자극이 느껴져요,0%
404,A000000164213001,[세계랭킹1위_고진영 프로 PICK] 리쥬란힐러 UV 프로텍션 크림 40ml,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0016/A00000016421304ko.jpg?l=ko,리쥬란,"23,900",4.5,더모 코스메틱,선케어,선크림/선로션,피부타입,발림성,자극도,건성에 좋아요,48%,복합성에 좋아요,48%,지성에 좋아요,4%,아주 만족해요,65%,보통이에요,33%,다소 아쉬워요,2%,자극없이 순해요,60%,보통이에요,33%,자극이 느껴져요,7%
405,A000000165841001,바이오더마 포토덤 아쿠아플루이드 SPF50 40ml,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0016/A00000016584101ko.jpg?l=ko,바이오더마,"30,000",4.6,더모 코스메틱,선케어,선크림/선로션,피부타입,발림성,자극도,건성에 좋아요,33%,복합성에 좋아요,58%,지성에 좋아요,9%,아주 만족해요,72%,보통이에요,28%,다소 아쉬워요,1%,자극없이 순해요,73%,보통이에요,22%,자극이 느껴져요,5%
406,A000000121076001,[단독기획] 셀퓨전씨 레이저 썬스크린 더블 기획 (35mlx2+1.2g 7개 샘플파우치 증정),https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0012/A00000012107628ko.jpg?l=ko,셀퓨전씨,"29,400",4.7,더모 코스메틱,선케어,선크림/선로션,피부타입,발림성,자극도,건성에 좋아요,25%,복합성에 좋아요,64%,지성에 좋아요,11%,아주 만족해요,67%,보통이에요,33%,다소 아쉬워요,1%,자극없이 순해요,73%,보통이에요,27%,자극이 느껴져요,1%
407,A000000129171001,바이오더마 포토덤 키드 SPF50+ 100ml,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0012/A00000012917105ko.jpg?l=ko,바이오더마,"33,000",4.4,더모 코스메틱,선케어,선크림/선로션,피부타입,발림성,자극도,건성에 좋아요,30%,복합성에 좋아요,66%,지성에 좋아요,5%,아주 만족해요,48%,보통이에요,45%,다소 아쉬워요,7%,자극없이 순해요,63%,보통이에요,33%,자극이 느껴져요,4%
408,A000000137304001,아벤느 비-프로텍트 썬크림 SPF50+ PA++++ 30ml,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0013/A00000013730408ko.jpg?l=ko,아벤느,"28,000",4.5,더모 코스메틱,선케어,선크림/선로션,피부타입,발림성,자극도,건성에 좋아요,23%,복합성에 좋아요,61%,지성에 좋아요,16%,아주 만족해요,59%,보통이에요,36%,다소 아쉬워요,5%,자극없이 순해요,69%,보통이에요,28%,자극이 느껴져요,3%
409,A000000137307001,아벤느 선 미네랄 크림 50ml SPF50+ PA++++,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0013/A00000013730705ko.jpg?l=ko,아벤느,"30,000",4.3,더모 코스메틱,선케어,선크림/선로션,피부타입,발림성,자극도,건성에 좋아요,48%,복합성에 좋아요,45%,지성에 좋아요,7%,아주 만족해요,44%,보통이에요,44%,다소 아쉬워요,12%,자극없이 순해요,64%,보통이에요,34%,자극이 느껴져요,2%
410,A000000141172001,바이오더마 포토덤 AKN 매트 SPF38,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0014/A00000014117207ko.jpg?l=ko,바이오더마,"30,000",4.4,더모 코스메틱,선케어,선크림/선로션,피부타입,발림성,자극도,건성에 좋아요,16%,복합성에 좋아요,40%,지성에 좋아요,44%,아주 만족해요,43%,보통이에요,48%,다소 아쉬워요,9%,자극없이 순해요,56%,보통이에요,39%,자극이 느껴져요,5%
411,A000000155727001,유리아쥬 배리어덤 시카 썬크림 40ML (SPF50+),https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0015/A00000015572706ko.jpg?l=ko,유리아쥬,"26,000",4.7,더모 코스메틱,선케어,선크림/선로션,피부타입,발림성,자극도,건성에 좋아요,38%,복합성에 좋아요,53%,지성에 좋아요,9%,아주 만족해요,49%,보통이에요,40%,다소 아쉬워요,11%,자극없이 순해요,74%,보통이에요,26%,자극이 느껴져요,0%
412,A000000161884001,오가나셀 펩타이드 데일리 톤업 선크림 50ml,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0016/A00000016188402ko.jpg?l=ko,오가나셀,"38,000",4.7,더모 코스메틱,선케어,선크림/선로션,피부타입,발림성,자극도,건성에 좋아요,29%,복합성에 좋아요,57%,지성에 좋아요,14%,아주 만족해요,71%,보통이에요,14%,다소 아쉬워요,15%,자극없이 순해요,100%,보통이에요,0%,자극이 느껴져요,0%
413,A000000163374001,셀퓨전씨 어드밴스드 클리어 썬스크린 100 35ml,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0016/A00000016337401ko.jpg?l=ko,셀퓨전씨,"27,900",4.5,더모 코스메틱,선케어,선크림/선로션,피부타입,발림성,자극도,건성에 좋아요,30%,복합성에 좋아요,57%,지성에 좋아요,13%,아주 만족해요,56%,보통이에요,44%,다소 아쉬워요,2%,자극없이 순해요,63%,보통이에요,37%,자극이 느껴져요,1%
414,A000000164403001,셀퓨전씨 토닝 썬쿠션 13g SPF 50+/PA++++,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0016/A00000016440310ko.jpg?l=ko,셀퓨전씨,"25,000",4.6,더모 코스메틱,선케어,선크림/선로션,피부타입,발림성,자극도,건성에 좋아요,34%,복합성에 좋아요,55%,지성에 좋아요,11%,아주 만족해요,53%,보통이에요,42%,다소 아쉬워요,5%,자극없이 순해요,65%,보통이에요,33%,자극이 느껴져요,2%
415,A000000164409001,피지오겔 DMT UV 썬로션 100ml,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0016/A00000016440901ko.jpg?l=ko,피지오겔,"35,000",4.6,더모 코스메틱,선케어,선크림/선로션,피부타입,발림성,자극도,건성에 좋아요,49%,복합성에 좋아요,45%,지성에 좋아요,6%,아주 만족해요,64%,보통이에요,31%,다소 아쉬워요,5%,자극없이 순해요,58%,보통이에요,36%,자극이 느껴져요,6%
416,A000000164410001,[단독기획] 셀퓨전씨 아쿠아티카 썬스크린 더블기획 (35ml+35ml),https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0016/A00000016441001ko.jpg?l=ko,셀퓨전씨,"27,900",4.8,더모 코스메틱,선케어,선크림/선로션,피부타입,발림성,자극도,건성에 좋아요,42%,복합성에 좋아요,48%,지성에 좋아요,10%,아주 만족해요,74%,보통이에요,26%,다소 아쉬워요,1%,자극없이 순해요,74%,보통이에요,24%,자극이 느껴져요,2%
417,A000000167826001,센텔리안24 마데카 더마 쉴드 쿨링 선스틱 22g,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0016/A00000016782601ko.jpg?l=ko,센텔리안24,"25,000",4.6,더모 코스메틱,선케어,선크림/선로션,피부타입,발림성,자극도,건성에 좋아요,11%,복합성에 좋아요,78%,지성에 좋아요,11%,아주 만족해요,89%,보통이에요,11%,다소 아쉬워요,0%,자극없이 순해요,78%,보통이에요,22%,자극이 느껴져요,0%
418,A000000009148001,아벤느 선 레 앙팡 100ml SPF 50+ PA +++,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0000/A00000000914809ko.jpg?l=ko,아벤느,"33,000",4.6,더모 코스메틱,선케어,선크림/선로션,피부타입,발림성,자극도,건성에 좋아요,43%,복합성에 좋아요,54%,지성에 좋아요,3%,아주 만족해요,57%,보통이에요,40%,다소 아쉬워요,3%,자극없이 순해요,75%,보통이에요,23%,자극이 느껴져요,3%
419,A000000175419001,[피부 진정 솔루션 PDRx] 리쥬란 더마 힐러 모이스처 트리트먼트 마스크 5매,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0017/A00000017541905ko.jpg?l=ko,리쥬란,"28,000",5.0,더모 코스메틱,마스크팩,마스크/패드,피부타입,피부고민,자극도,건성에 좋아요,0%,복합성에 좋아요,100%,지성에 좋아요,0%,보습에 좋아요,100%,진정에 좋아요,0%,주름/미백에 좋아요,0%,자극없이 순해요,100%,보통이에요,0%,자극이 느껴져요,0%
420,A000000175090001,셀퓨전씨 트리악 모공 톡스 패드 기획세트(+10매 추가증정),https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0017/A00000017509005ko.jpg?l=ko,셀퓨전씨,"16,500",4.6,더모 코스메틱,마스크팩,마스크/패드,None,None,None,None,none,none,none,none,none,None,none,none,none,none,none,None,none,none,none,none,none
421,A000000173298001,에스테덤 젠틀 딥 포어 클렌저 75ml 기획(+셀룰러 워터 미스트 30ml 증정),https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0017/A00000017329819ko.jpg?l=ko,에스테덤,"46,000",4.7,더모 코스메틱,마스크팩,마스크/패드,피부타입,피부고민,자극도,건성에 좋아요,50%,복합성에 좋아요,25%,지성에 좋아요,25%,보습에 좋아요,50%,진정에 좋아요,25%,주름/미백에 좋아요,25%,자극없이 순해요,75%,보통이에요,25%,자극이 느껴져요,0%
422,A000000171718001,[피부특화 DNA성분] 리쥬란힐러 스킨 프로텍션 마스크 1매,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0017/A00000017171802ko.jpg?l=ko,리쥬란,"5,600",4.7,더모 코스메틱,마스크팩,마스크/패드,피부타입,피부고민,자극도,건성에 좋아요,52%,복합성에 좋아요,45%,지성에 좋아요,3%,보습에 좋아요,70%,진정에 좋아요,18%,주름/미백에 좋아요,12%,자극없이 순해요,69%,보통이에요,31%,자극이 느껴져요,1%
423,A000000169512001,[피부특화 DNA성분] 리쥬란힐러 스킨 프로텍션 마스크 27ml * 5입,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0016/A00000016951202ko.jpg?l=ko,리쥬란,"28,000",4.7,더모 코스메틱,마스크팩,마스크/패드,피부타입,피부고민,자극도,건성에 좋아요,55%,복합성에 좋아요,42%,지성에 좋아요,3%,보습에 좋아요,76%,진정에 좋아요,15%,주름/미백에 좋아요,9%,자극없이 순해요,79%,보통이에요,21%,자극이 느껴져요,0%
424,A000000169067001,[단독기획]에스트라 에이시카365 소프트 진정 팩 패드 60매 기획(+10매 추가증정),https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0016/A00000016906701ko.jpg?l=ko,에스트라,"28,000",4.7,더모 코스메틱,마스크팩,마스크/패드,None,None,None,None,none,none,none,none,none,None,none,none,none,none,none,None,none,none,none,none,none
425,A000000168721001,도미나스 아웃도어 톤업패치(4회분),https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0016/A00000016872101ko.jpg?l=ko,도미나스,"20,000",3.0,더모 코스메틱,마스크팩,마스크/패드,피부타입,피부고민,자극도,건성에 좋아요,0%,복합성에 좋아요,100%,지성에 좋아요,0%,보습에 좋아요,0%,진정에 좋아요,0%,주름/미백에 좋아요,100%,자극없이 순해요,0%,보통이에요,100%,자극이 느껴져요,0%
426,A000000167203001,셀퓨전씨 포스트 알파 쿨링 패드 70매,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0016/A00000016720303ko.jpg?l=ko,셀퓨전씨,"23,000",4.8,더모 코스메틱,마스크팩,마스크/패드,None,None,None,None,none,none,none,none,none,None,none,none,none,none,none,None,none,none,none,none,none
427,A000000165564001,셀퓨전씨 포스트 알파 시카 쿨링 마스크 1P,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0016/A00000016556401ko.jpg?l=ko,셀퓨전씨,"3,000",4.8,더모 코스메틱,마스크팩,마스크/패드,피부타입,피부고민,자극도,건성에 좋아요,21%,복합성에 좋아요,59%,지성에 좋아요,20%,보습에 좋아요,14%,진정에 좋아요,86%,주름/미백에 좋아요,1%,자극없이 순해요,48%,보통이에요,45%,자극이 느껴져요,7%
428,A000000164236001,[피부특화 DNA성분]리쥬란힐러 힐링 마스크 5매,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0016/A00000016423603ko.jpg?l=ko,리쥬란,"33,000",4.8,더모 코스메틱,마스크팩,마스크/패드,피부타입,피부고민,자극도,건성에 좋아요,74%,복합성에 좋아요,26%,지성에 좋아요,0%,보습에 좋아요,82%,진정에 좋아요,8%,주름/미백에 좋아요,10%,자극없이 순해요,74%,보통이에요,26%,자극이 느껴져요,0%
429,A000000164216001,[피부특화 DNA성분] 리쥬란힐러 퍼펙트 힐링 V 타이터 4매,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0016/A00000016421602ko.jpg?l=ko,리쥬란,"43,000",4.8,더모 코스메틱,마스크팩,마스크/패드,피부타입,피부고민,자극도,건성에 좋아요,42%,복합성에 좋아요,56%,지성에 좋아요,3%,보습에 좋아요,40%,진정에 좋아요,24%,주름/미백에 좋아요,36%,자극없이 순해요,73%,보통이에요,27%,자극이 느껴져요,0%
430,A000000162948001,에스트라 에이시카365 소프트 진정 팩 패드 60매,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0016/A00000016294809ko.jpg?l=ko,에스트라,"28,000",4.7,더모 코스메틱,마스크팩,마스크/패드,None,None,None,None,none,none,none,none,none,None,none,none,none,none,none,None,none,none,none,none,none
431,A000000154753001,닥터디퍼런트 더마 릴렉싱 마스크 5매,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0015/A00000015475303ko.jpg?l=ko,닥터디퍼런트,"20,000",4.8,더모 코스메틱,마스크팩,마스크/패드,피부타입,피부고민,자극도,건성에 좋아요,38%,복합성에 좋아요,63%,지성에 좋아요,0%,보습에 좋아요,33%,진정에 좋아요,63%,주름/미백에 좋아요,4%,자극없이 순해요,79%,보통이에요,21%,자극이 느껴져요,0%
432,A000000154339001,닥터디퍼런트 더마 릴렉싱 마스크,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0015/A00000015433902ko.jpg?l=ko,닥터디퍼런트,"4,000",4.8,더모 코스메틱,마스크팩,마스크/패드,피부타입,피부고민,자극도,건성에 좋아요,35%,복합성에 좋아요,56%,지성에 좋아요,10%,보습에 좋아요,30%,진정에 좋아요,68%,주름/미백에 좋아요,2%,자극없이 순해요,75%,보통이에요,25%,자극이 느껴져요,2%
433,A000000150937001,센텔리안24 마데카 멜라 캡처 앰플 마스크 1매,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0015/A00000015093701ko.jpg?l=ko,센텔리안24,"5,000",4.8,더모 코스메틱,마스크팩,마스크/패드,피부타입,피부고민,자극도,건성에 좋아요,56%,복합성에 좋아요,41%,지성에 좋아요,3%,보습에 좋아요,41%,진정에 좋아요,15%,주름/미백에 좋아요,45%,자극없이 순해요,57%,보통이에요,43%,자극이 느껴져요,1%
434,A000000149903001,피지오겔 레드수딩 AI 릴리프 마스크,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0014/A00000014990301ko.jpg?l=ko,피지오겔,"5,000",4.8,더모 코스메틱,마스크팩,마스크/패드,피부타입,피부고민,자극도,건성에 좋아요,39%,복합성에 좋아요,53%,지성에 좋아요,8%,보습에 좋아요,38%,진정에 좋아요,62%,주름/미백에 좋아요,1%,자극없이 순해요,70%,보통이에요,30%,자극이 느껴져요,1%
435,A000000149902001,피지오겔 DMT 크림 마스크,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0014/A00000014990201ko.jpg?l=ko,피지오겔,"5,000",4.7,더모 코스메틱,마스크팩,마스크/패드,피부타입,피부고민,자극도,건성에 좋아요,63%,복합성에 좋아요,32%,지성에 좋아요,5%,보습에 좋아요,76%,진정에 좋아요,24%,주름/미백에 좋아요,1%,자극없이 순해요,72%,보통이에요,28%,자극이 느껴져요,2%
436,A000000149877001,[1분각질팩] 에스테덤 라이트닝 버핑 마스크 75ml,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0014/A00000014987720ko.jpg?l=ko,에스테덤,"52,000",4.8,더모 코스메틱,마스크팩,마스크/패드,피부타입,피부고민,자극도,건성에 좋아요,30%,복합성에 좋아요,53%,지성에 좋아요,18%,보습에 좋아요,38%,진정에 좋아요,31%,주름/미백에 좋아요,31%,자극없이 순해요,74%,보통이에요,20%,자극이 느껴져요,6%
437,A000000149874001,[1분모공팩] 에스테덤 젠틀 딥 포어 클렌저 75ml,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0014/A00000014987426ko.jpg?l=ko,에스테덤,"46,000",4.7,더모 코스메틱,마스크팩,마스크/패드,피부타입,피부고민,자극도,건성에 좋아요,20%,복합성에 좋아요,58%,지성에 좋아요,22%,보습에 좋아요,39%,진정에 좋아요,47%,주름/미백에 좋아요,14%,자극없이 순해요,71%,보통이에요,27%,자극이 느껴져요,2%
438,A000000147872001,센텔리안24 화이트셀 토닝 패드 70매,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0014/A00000014787201ko.jpg?l=ko,센텔리안24,"27,000",4.7,더모 코스메틱,마스크팩,마스크/패드,None,None,None,None,none,none,none,none,none,None,none,none,none,none,none,None,none,none,none,none,none
439,A000000146230001,셀퓨전씨 트리악 모공톡스 패드 (60매),https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0014/A00000014623026ko.jpg?l=ko,셀퓨전씨,"16,500",4.6,더모 코스메틱,마스크팩,마스크/패드,None,None,None,None,none,none,none,none,none,None,none,none,none,none,none,None,none,none,none,none,none
440,A000000145283001,닥터디퍼런트 카밍 앤 모이스처 마스크 5매,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0014/A00000014528302ko.jpg?l=ko,닥터디퍼런트,"20,000",4.7,더모 코스메틱,마스크팩,마스크/패드,피부타입,피부고민,자극도,건성에 좋아요,26%,복합성에 좋아요,65%,지성에 좋아요,10%,보습에 좋아요,52%,진정에 좋아요,48%,주름/미백에 좋아요,0%,자극없이 순해요,90%,보통이에요,10%,자극이 느껴져요,0%
441,A000000145282001,닥터디퍼런트 카밍 앤 모이스처 마스크,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0014/A00000014528202ko.jpg?l=ko,닥터디퍼런트,"4,000",4.7,더모 코스메틱,마스크팩,마스크/패드,피부타입,피부고민,자극도,건성에 좋아요,49%,복합성에 좋아요,42%,지성에 좋아요,9%,보습에 좋아요,51%,진정에 좋아요,44%,주름/미백에 좋아요,5%,자극없이 순해요,77%,보통이에요,21%,자극이 느껴져요,2%
442,A000000145226001,센텔리안24 링클셀 코어 리프팅 마스크,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0014/A00000014522601ko.jpg?l=ko,센텔리안24,"5,000",4.6,더모 코스메틱,마스크팩,마스크/패드,피부타입,피부고민,자극도,건성에 좋아요,44%,복합성에 좋아요,54%,지성에 좋아요,2%,보습에 좋아요,40%,진정에 좋아요,17%,주름/미백에 좋아요,44%,자극없이 순해요,60%,보통이에요,40%,자극이 느껴져요,1%
443,A000000131022001,라로슈포제 시카플라스트 마스크 B5,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0013/A00000013102202ko.jpg?l=ko,라로슈포제,"5,000",4.6,더모 코스메틱,마스크팩,마스크/패드,피부타입,피부고민,자극도,건성에 좋아요,43%,복합성에 좋아요,50%,지성에 좋아요,8%,보습에 좋아요,41%,진정에 좋아요,59%,주름/미백에 좋아요,1%,자극없이 순해요,74%,보통이에요,26%,자극이 느껴져요,1%
444,A000000115199001,셀퓨전씨 포스트 알파 퍼스트 쿨링 마스크 5P,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0011/A00000011519905ko.jpg?l=ko,셀퓨전씨,"15,000",4.8,더모 코스메틱,마스크팩,마스크/패드,피부타입,피부고민,자극도,건성에 좋아요,23%,복합성에 좋아요,59%,지성에 좋아요,18%,보습에 좋아요,17%,진정에 좋아요,83%,주름/미백에 좋아요,1%,자극없이 순해요,46%,보통이에요,44%,자극이 느껴져요,10%
445,A000000114176001,셀퓨전씨 포스트 알파 퍼스트 쿨링 마스크 1P,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0011/A00000011417603ko.jpg?l=ko,셀퓨전씨,"3,000",4.7,더모 코스메틱,마스크팩,마스크/패드,피부타입,피부고민,자극도,건성에 좋아요,24%,복합성에 좋아요,57%,지성에 좋아요,20%,보습에 좋아요,17%,진정에 좋아요,83%,주름/미백에 좋아요,1%,자극없이 순해요,48%,보통이에요,44%,자극이 느껴져요,8%
446,A000000112410001,눅스 크렘프레쉬 수분 마스크 50ml,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0011/A00000011241005ko.jpg?l=ko,눅스,"30,000",4.4,더모 코스메틱,마스크팩,마스크/패드,피부타입,피부고민,자극도,건성에 좋아요,38%,복합성에 좋아요,54%,지성에 좋아요,8%,보습에 좋아요,60%,진정에 좋아요,36%,주름/미백에 좋아요,4%,자극없이 순해요,64%,보통이에요,20%,자극이 느껴져요,16%
447,A000000177840001,[한정기획]아벤느 콜드크림 컨센트레이트 핸드크림 50ml 2입 기획,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0017/A00000017784005ko.jpg?l=ko,아벤느,"19,800",4.6,더모 코스메틱,바디케어,핸드크림,보습력,끈적임,향,보습이 뛰어나요,100%,보통이에요,0%,보습이 약해요,0%,끈적임이 없어요,75%,보통이에요,25%,끈적임이 있어요,0%,아주 만족해요,100%,보통이에요,0%,다소 아쉬워요,0%
448,A000000176342001,눅스 레브드미엘 바디스크럽 기획(+드라이오일 10ml+우드스쿱 증정),https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0017/A00000017634202ko.jpg?l=ko,눅스,"39,000",0.0,더모 코스메틱,바디케어,워시,None,None,None,None,none,none,none,none,none,None,none,none,none,none,none,None,none,none,none,none,none
449,A000000176341001,눅스 쁘띠 홀리데이 기프트 세트 (베리로즈립밤15g+플로럴 샤워젤 30ml+플로럴 오일 10ml),https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0017/A00000017634102ko.jpg?l=ko,눅스,"29,000",5.0,더모 코스메틱,바디케어,로션/크림/오일(밤),None,None,None,None,none,none,none,none,none,None,none,none,none,none,none,None,none,none,none,none,none
